来源,标题,开始时间,结束时间,链接
﻿货物,国电元宝山发电有限责任公司2、4号机组灰渣销售【二次挂网】招标公告,2016-02-01 09:00,2016-02-08 16:00,http://www.cgdcbidding.com:80/ggsb/5121.jhtml
﻿货物,国电元宝山发电有限责任公司粉煤灰销售及设备运行维护【二次挂网】招标公告,2016-02-01 09:00,2016-02-08 16:00,http://www.cgdcbidding.com:80/ggsb/5122.jhtml
﻿货物,国电福州2×600MW机组供热扩容改造工程化学水处理系统反渗透膜招标公告,2016-01-29 09:00,2016-02-03 16:00,http://www.cgdcbidding.com:80/ggsb/5151.jhtml
﻿货物,国电吴忠热电厂“上大压小”新建项目第十二批辅机滤油机设备招标采购【二次挂网】招标公告,2016-01-28 09:00,2016-02-03 16:00,http://www.cgdcbidding.com:80/ggsb/5113.jhtml
﻿货物,国电电力宁夏新能源开发有限公司电费收费权资产证券化项目招标公告,2016-01-28 09:00,2016-02-03 16:00,http://www.cgdcbidding.com:80/ggsb/5118.jhtml
﻿货物,国电电力邯郸东郊热电2×350MW“上大压小”项目烟囱玻璃钢内筒施工招标招标公告,2016-01-28 09:00,2016-02-03 16:00,http://www.cgdcbidding.com:80/ggsb/5087.jhtml
﻿货物,国电电力邯郸东郊热电2×350MW工程第五批辅机（油净化设备、煤粉取样装置、水源热泵、制冷站设备）招标采购【二次挂网】招标公告,2016-01-28 09:00,2016-02-03 16:00,http://www.cgdcbidding.com:80/ggsb/5088.jhtml
﻿货物,国电兰州热电有限责任公司（2×350MW）“上大压小”扩建工程第三辅机设备招标【二次挂网】招标公告,2016-01-28 09:00,2016-02-02 16:00,http://www.cgdcbidding.com:80/ggsb/5089.jhtml
﻿货物,北京朗新明环保科技有限公司南京分公司国电衡丰2×300MW机组工业供热改造化水增容PC柜和MCC柜招标公告,2016-01-28 09:00,2016-02-03 16:00,http://www.cgdcbidding.com:80/ggsb/5095.jhtml
﻿货物,北京龙源冷却技术有限公司美国KEC项目空冷管束供货项目铝钢复合基管招标公告,2016-01-28 09:00,2016-02-03 16:00,http://www.cgdcbidding.com:80/ggsb/5096.jhtml
﻿货物,国电集团2016年通用物资国电宁夏方家庄电厂2×1000MW机组工程凝汽器冷却管招标采购【二次挂网】招标公告,2016-01-26 09:00,2016-01-30 16:00,http://www.cgdcbidding.com:80/ggsb/5057.jhtml
﻿货物,国电集团2016年通用物资电力邯郸东郊热电2×350MW工程 全厂检修起吊设备、耐磨弯头招标采购招标公告,2016-01-26 09:00,2016-01-30 16:00,http://www.cgdcbidding.com:80/ggsb/5058.jhtml
﻿货物,国电集团2016年通用物资国电电力朝阳热电有限公司2*350MW机组工程、邯郸热电有限公司2*350MW机组工程低压开关柜、干式变压器招标采购招标公告,2016-01-26 09:00,2016-01-30 16:00,http://www.cgdcbidding.com:80/ggsb/5059.jhtml
﻿货物,国电蚌埠电厂二期2×660MW扩建超超临界机组工程六大管道主汽、热再管件【二次挂网】招标公告,2016-01-26 09:00,2016-02-04 16:00,http://www.cgdcbidding.com:80/ggsb/5062.jhtml
﻿货物,国电集团2015年进口设备国电蚌埠发电有限公司二期扩建工程2×660MW机组进口进口闸阀、进口调节阀招标采购【二次挂网】招标公告,2016-01-27 09:00,2016-02-01 16:00,http://www.cgdcbidding.com:80/ggsb/5064.jhtml
﻿货物,国电招远阜山风电场工程风电场并网调度支持系统【二次挂网】招标公告,2016-01-27 09:00,2016-02-03 16:00,http://www.cgdcbidding.com:80/ggsb/5066.jhtml
﻿货物,河北省围场石人梁200MW风电项目风力发电机组设备招标【二次挂网】招标公告,2016-01-27 09:00,2016-02-01 16:00,http://www.cgdcbidding.com:80/ggsb/5067.jhtml
﻿货物,国电豫源沁园路至泉水湾换热站热水管网工程（三标段）招标采购招标公告,2016-01-25 09:00,2016-02-01 16:00,http://www.cgdcbidding.com:80/ggsb/5035.jhtml
﻿货物,国电兰州热电有限责任公司（2×350MW）“上大压小”扩建工程第三辅机设备招标招标公告,2016-01-21 09:00,2016-01-26 16:00,http://www.cgdcbidding.com:80/ggsb/5007.jhtml
﻿货物,国电兰州热电有限责任公司（2×350MW）“上大压小”扩建工程第二批辅机启动锅炉、仿真机设备招标【二次挂网】招标公告,2016-01-21 09:00,2016-01-26 16:00,http://www.cgdcbidding.com:80/ggsb/5008.jhtml
﻿货物,国电财务有限公司信息化建设项目第一批【二次挂网】招标公告,2016-01-22 09:00,2016-01-28 16:00,http://www.cgdcbidding.com:80/ggsb/5014.jhtml
﻿货物,国电电力惠东斧头石风电场工程主变压器招标【二次挂网】招标公告,2016-01-21 09:00,2016-01-26 16:00,http://www.cgdcbidding.com:80/ggsb/4998.jhtml
﻿货物,国电赤峰化工有限公司2016年度气化渣销售【二次挂网】招标公告,2016-01-18 09:00,2016-01-25 16:00,http://www.cgdcbidding.com:80/ggsb/4965.jhtml
﻿货物,国电元宝山发电有限责任公司2、4号机组灰渣销售招标公告,2016-01-18 09:00,2016-01-25 16:00,http://www.cgdcbidding.com:80/ggsb/4966.jhtml
﻿货物,国电元宝山发电有限责任公司粉煤灰销售及设备运行维护招标公告,2016-01-18 09:00,2016-01-25 16:00,http://www.cgdcbidding.com:80/ggsb/4967.jhtml
﻿货物,国电宁夏方家庄电厂2×1000MW机组新建工程第四批辅机设备招标（二）【二次挂网】招标公告,2016-01-16 09:00,2016-01-21 16:00,http://www.cgdcbidding.com:80/ggsb/4968.jhtml
﻿货物,国电宁夏方家庄电厂2×1000MW机组新建工程第四批辅机消防给水设备招标（一）【二次挂网】招标公告,2016-01-16 09:00,2016-01-21 16:00,http://www.cgdcbidding.com:80/ggsb/4969.jhtml
﻿货物,国电吴忠热电厂“上大压小”新建项目第十二批辅机汽轮机润滑油设备招标采购【二次挂网】招标公告,2016-01-13 09:00,2016-01-19 16:00,http://www.cgdcbidding.com:80/ggsb/4897.jhtml
﻿货物,北京龙源冷却技术有限公司大唐八〇三电厂“上大压小”热电联产扩建工程间接空冷系统管道材料【二次挂网】招标公告,2016-01-13 09:00,2016-01-18 16:00,http://www.cgdcbidding.com:80/ggsb/4899.jhtml
﻿货物,山西兴能发电有限责任公司一、二期机组供热工程合同能源管理项目【二次挂网】招标公告,2016-01-13 09:00,2016-01-17 16:00,http://www.cgdcbidding.com:80/ggsb/4900.jhtml
﻿货物,新疆准东五彩湾北三电厂3号4号机组（2×660MW）工程烟气脱硝装置EPC总承包【二次挂网】招标公告,2016-01-12 09:00,2016-01-16 16:00,http://www.cgdcbidding.com:80/ggsb/4872.jhtml
﻿货物,国电电力朝阳热电2×350MW新建工程分散控制系统（DCS）招标【二次挂网】招标公告,2016-01-12 09:00,2016-01-18 16:00,http://www.cgdcbidding.com:80/ggsb/4853.jhtml
﻿货物,国电宁夏方家庄电厂2×1000MW机组新建工程第四批辅机设备招标（一）招标公告,2016-01-09 09:00,2016-01-15 16:00,http://www.cgdcbidding.com:80/ggsb/4804.jhtml
﻿货物,国电电力邯郸东郊热电2×350MW工程  第五批辅机（第二批）设备招标招标公告,2016-01-09 09:00,2016-01-15 16:00,http://www.cgdcbidding.com:80/ggsb/4821.jhtml
﻿货物,国电电力邯郸东郊热电2×350MW工程第五批辅机设备招标采购【二次挂网】招标公告,2016-01-09 09:00,2016-01-15 16:00,http://www.cgdcbidding.com:80/ggsb/4822.jhtml
﻿货物,国电集团2016年进口设备国电宁夏方家庄电厂2×1000MW机组工程进口蝶阀、进口闸阀、给水系统进口闸阀、逆止阀招标采购招标公告,2016-01-09 09:00,2016-01-14 16:00,http://www.cgdcbidding.com:80/ggsb/4823.jhtml
﻿货物,国电宁夏方家庄电厂2×1000MW机组新建工程第四批辅机设备招标（二）招标公告,2016-01-09 09:00,2016-01-15 16:00,http://www.cgdcbidding.com:80/ggsb/4824.jhtml
﻿货物,国电集团2016年通用物资国电宁夏方家庄电厂2×1000MW机组工程凝汽器冷却管、封闭母线招标采购招标公告,2016-01-09 09:00,2016-01-14 16:00,http://www.cgdcbidding.com:80/ggsb/4825.jhtml
﻿货物,吉林延边和龙甄峰一期（49.5MW）风电项目第一批辅机招标招标公告,2016-01-07 09:00,2016-01-12 16:00,http://www.cgdcbidding.com:80/ggsb/4755.jhtml
﻿货物,国电衡丰2×300MW机组工业供热改造化水增容项目进口超滤膜组件【二次挂网】招标公告,2016-01-07 09:00,2016-01-12 16:00,http://www.cgdcbidding.com:80/ggsb/4768.jhtml
﻿货物,北京龙源冷却技术有限公司2016年度间接空冷项目散热器管束铝管【二次挂网】招标公告,2016-01-07 09:00,2016-01-12 16:00,http://www.cgdcbidding.com:80/ggsb/4769.jhtml
﻿货物,国电电力吴忠太阳山风电接入集控及性能优化分析系统（健康诊断及评审）采购招标招标公告,2016-01-06 09:00,2016-01-12 16:00,http://www.cgdcbidding.com:80/ggsb/4732.jhtml
﻿货物,河北省围场石人梁200MW风电项目风力发电机组设备招标招标公告,2016-01-06 09:00,2016-01-12 16:00,http://www.cgdcbidding.com:80/ggsb/4733.jhtml
﻿货物,新疆准东五彩湾北三电厂3号4号机组（2×660MW）工程间接空冷系统招标采购招标公告,2016-01-06 09:00,2016-01-13 16:00,http://www.cgdcbidding.com:80/ggsb/4734.jhtml
﻿货物,新疆准东五彩湾北三电厂3号4号机组（2×660MW）工程第一批辅机设备招标采购招标公告,2016-01-06 09:00,2016-01-13 16:00,http://www.cgdcbidding.com:80/ggsb/4735.jhtml
﻿货物,国电赤峰化工有限公司耐硫变换催化剂采购项目招标公告,2016-01-06 09:00,2016-01-13 16:00,http://www.cgdcbidding.com:80/ggsb/4736.jhtml
﻿货物,国电赤峰化工有限公司2016年度气化渣销售招标公告,2016-01-06 09:00,2016-01-13 16:00,http://www.cgdcbidding.com:80/ggsb/4738.jhtml
﻿货物,宁夏国电吴忠热电厂“上大压小”新建项目主厂区特殊消防系统EPC总承包招标公告,2016-01-06 09:00,2016-01-11 16:00,http://www.cgdcbidding.com:80/ggsb/4739.jhtml
﻿货物,新疆准东五彩湾北三电厂3号4号机组（2×660MW）工程烟气脱硝装置EPC总承包招标公告,2016-01-06 09:00,2016-01-11 16:00,http://www.cgdcbidding.com:80/ggsb/4740.jhtml
﻿货物,安徽池州九华发电有限公司1号机组贫煤锅炉改烧烟煤工程（1025 吨每小时）高温省煤器及集箱【二次挂网】招标公告,2016-01-06 09:00,2016-01-12 16:00,http://www.cgdcbidding.com:80/ggsb/4741.jhtml
﻿货物,北京龙源冷却技术有限公司大唐八〇三电厂“上大压小”热电联产扩建工程间接空冷系统管道材料招标公告,2016-01-06 09:00,2016-01-12 16:00,http://www.cgdcbidding.com:80/ggsb/4742.jhtml
﻿货物,国电汉川三期2×1000MW扩建工程#6机循环水处理过滤器设备【二次挂网】招标公告,2016-01-06 09:00,2016-01-12 16:00,http://www.cgdcbidding.com:80/ggsb/4743.jhtml
﻿货物,宁夏国电吴忠热电厂“上大压小”新建项目封闭煤场消防系统、厂前区消防系统EPC总承包招标公告,2016-01-06 09:00,2016-01-11 16:00,http://www.cgdcbidding.com:80/ggsb/4746.jhtml
﻿货物,烟台龙源电力技术股份有限公司国电长源荆门2×600MW机组低温省煤器改造用钢管（ND/20-GB3087）、不锈钢管(S22053)招标公告,2016-01-06 09:00,2016-01-12 16:00,http://www.cgdcbidding.com:80/ggsb/4747.jhtml
﻿货物,山西兴能发电有限责任公司一、二期机组供热工程合同能源管理项目招标公告,2016-01-06 09:00,2016-01-12 16:00,http://www.cgdcbidding.com:80/ggsb/4748.jhtml
﻿货物,国投天津北疆电厂二期扩建工程2×1000MW超超临界机组烟气脱硝工程保温金属构件及外护板招标公告,2016-01-06 09:00,2016-01-12 16:00,http://www.cgdcbidding.com:80/ggsb/4699.jhtml
﻿货物,固安华电天仁控制设备有限公司固安变桨重要部件2016年度上半年采购项目通用机型用控制电缆(2016年1月-6月)招标公告,2016-01-06 09:00,2016-01-12 16:00,http://www.cgdcbidding.com:80/ggsb/4700.jhtml
﻿货物,国电吴忠热电厂“上大压小”新建项目第十二批辅机设备招标采购招标公告,2016-01-06 09:00,2016-01-11 16:00,http://www.cgdcbidding.com:80/ggsb/4704.jhtml
﻿货物,国电谏壁发电厂七期（2×1000MW机组）脱硝改造工程烟气排放连续监测系统（CEMS）【二次挂网】招标公告,2016-01-05 09:00,2016-01-11 16:00,http://www.cgdcbidding.com:80/ggsb/4695.jhtml
﻿货物,国电宁夏方家庄电厂2×1000MW机组工程烟气脱硝装置(液氨法)EPC总承包招标公告,2015-12-30 09:00,2016-01-07 16:00,http://www.cgdcbidding.com:80/ggsb/4614.jhtml
﻿货物,国电宁夏方家庄电厂2×1000MW机组工程烟气脱硫(石灰石—石膏湿法)EPC总承包招标公告,2015-12-30 09:00,2016-01-07 16:00,http://www.cgdcbidding.com:80/ggsb/4615.jhtml
﻿货物,国电建投内蒙古能源有限公司察哈素煤矿2015年度PZL460、150破碎机备品备件采购招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4618.jhtml
﻿货物,国电建投内蒙古能源有限公司察哈素煤矿2015年度ABB变频器备品备件采购招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4619.jhtml
﻿货物,国电财务有限公司信息化建设项目第一批招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4622.jhtml
﻿货物,北京国电智深控制技术有限公司集控系统标准工控机及配件设备【二次挂网】招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4625.jhtml
﻿货物,国电宁夏方家庄电厂2x1000MW机组工程带式输送机招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4626.jhtml
﻿货物,国电建投内蒙古能源有限公司察哈素煤矿副井物业管理服务项目招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4628.jhtml
﻿货物,北京龙源冷却技术有限公司2016年度直接空冷项目散热器管束3003铝带【二次挂网】招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4629.jhtml
﻿货物,北京龙源冷却技术有限公司2016年度直接空冷项目散热器管束4343铝焊片【二次挂网】招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4630.jhtml
﻿货物,国电汉川三期2×1000MW扩建工程#6机循环水处理项目超滤膜【二次挂网】招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4631.jhtml
﻿货物,贵州龙源瓮福环保科技有限公司树脂【二次挂网】招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4632.jhtml
﻿货物,国电衡丰2×300MW机组工业供热改造化水增容项目进口超滤膜组件招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4638.jhtml
﻿货物,北京龙源冷却技术有限公司2016年度间接空冷项目散热器管束铝管招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4639.jhtml
﻿货物,北京国电龙源环保工程有限公司2016年承揽类项目长协采购第一批材料（阀门、收集碗、电缆）招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4640.jhtml
﻿货物,北京国电龙源环保工程有限公司2016年承揽类项目长协采购第一批设备（侧进式搅拌器、单级离心风机、喷淋层、循环泵、循环泵入口滤网）招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4641.jhtml
﻿货物,北京国电龙源环保工程有限公司2016年承揽类项目长协采购民权、驻马店项目衬胶管道供货招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4642.jhtml
﻿货物,国电蚌埠电厂二期2×660MW扩建超超临界机组工程六大管道冷再、给水管件招标公告,2015-12-29 09:00,2016-01-07 16:00,http://www.cgdcbidding.com:80/ggsb/4594.jhtml
﻿货物,国电蚌埠电厂二期2×660MW扩建超超临界机组工程六大管道主汽、热再管件招标公告,2015-12-29 09:00,2016-01-07 16:00,http://www.cgdcbidding.com:80/ggsb/4598.jhtml
﻿货物,国电电力朝阳热电2×350MW新建工程分散控制系统（DCS）招标招标公告,2015-12-30 09:00,2016-01-08 16:00,http://www.cgdcbidding.com:80/ggsb/4601.jhtml
﻿货物,北京龙源冷却技术有限公司2016年度间接空冷项目散热器管束铝带【二次挂网】招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4603.jhtml
﻿货物,北京龙源冷却技术有限公司2016年度间接空冷项目散热器管束铝型材【二次挂网】招标公告,2015-12-30 09:00,2016-01-06 16:00,http://www.cgdcbidding.com:80/ggsb/4604.jhtml
﻿货物,国电吴忠热电厂“上大压小”新建项目第十一批辅机设备招标采购招标公告,2015-12-30 09:00,2016-01-07 16:00,http://www.cgdcbidding.com:80/ggsb/4605.jhtml
﻿货物,大渡河猴子岩水电站辅机及公用系统自动化元件采购【二次挂网】招标公告,2015-12-28 09:00,2016-01-04 16:00,http://www.cgdcbidding.com:80/ggsb/4568.jhtml
﻿货物,大渡河沙坪二级水电站500kV出线场设备及其附属设备采购招标公告,2015-12-28 09:00,2016-01-04 16:00,http://www.cgdcbidding.com:80/ggsb/4569.jhtml
﻿货物,大渡河猴子岩水电站电缆桥架阻燃隔板及其附属设备采购招标公告,2015-12-28 09:00,2016-01-04 16:00,http://www.cgdcbidding.com:80/ggsb/4570.jhtml
